"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: path"
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,9.186413,2.507065,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/maybe/MaybePeekTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,6.067833,1.584269,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/single/SingleTimerTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,3.362741,1.448196,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/single/SingleEqualsTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,3.676437,1.409680,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/single/SingleLiftTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,16.385631,1.203412,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/single/SingleZipTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,2.775162,1.303076,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/single/SingleToFlowableTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,3.065701,0.837462,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/single/SingleConcatPublisherTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,16.612502,0.617753,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/single/SingleFromCallableTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,18.917925,0.793044,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/single/SingleMiscTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,26.766347,1.795361,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/single/SingleDoOnTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,15.714550,1.154412,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/single/SingleConcatTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,2.564772,1.046095,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/single/SingleToObservableTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,38.215677,16.521238,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/single/SingleTakeUntilTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,7.134809,2.116191,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/single/SingleCacheTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,6.125275,1.175803,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/single/SingleDoFinallyTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,2.741384,1.255259,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/single/SingleFlatMapCompletableTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,8.010084,2.055515,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/single/SingleFromPublisherTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,3.471427,0.809930,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/single/SingleObserveOnTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,4.961266,0.628702,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/single/SingleInternalHelperTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,6.200972,1.423362,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/single/SingleMapTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,3.016650,0.779334,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/single/SingleDeferTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,9.961180,1.903894,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/single/SingleFlatMapMaybeTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,7.280678,2.126456,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/single/SingleOnErrorXTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,3.571322,1.104361,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/single/SingleContainstTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,10.072102,2.914221,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/single/SingleDetachTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,24.430244,2.174859,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/single/SingleUsingTest.java
