"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: path"
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,1.324880,0.404697,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/html/TestModuleEntryPoint.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,10.052710,3.158721,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/math/BigIntegerMathTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,1.638082,0.661000,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/math/TestModuleEntryPoint.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,6.685588,0.984754,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/math/LongMathTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,12.363516,1.651882,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/math/IntMathTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,1.401430,0.545998,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/xml/TestModuleEntryPoint.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,2.557958,0.474504,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/xml/XmlEscapersTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,9.996318,1.946550,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/primitives/BytesTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,1.379615,0.575693,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/primitives/TestModuleEntryPoint.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,14.720380,1.805578,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/primitives/IntsTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,13.276442,1.012921,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/primitives/DoublesTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,6.709093,1.854907,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/primitives/SignedBytesTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,11.905698,0.588690,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/primitives/BooleansTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,9.606967,2.303353,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/primitives/UnsignedLongTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,9.343802,1.312592,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/primitives/UnsignedLongsTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,10.516139,4.069364,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/primitives/UnsignedIntsTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,12.140660,1.318874,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/primitives/FloatsTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,15.217809,1.462853,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/primitives/LongsTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,14.566858,1.361814,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/primitives/ShortsTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,13.695139,0.808199,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/primitives/CharsTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,1.684500,1.057019,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/testing/TestModuleEntryPoint.java
